playerId,franchiseId,decade,season,position,games,gamesStarted
meulehe01,nyy,1990s,1991,LF,61,52
meulehe01,nyy,1990s,1991,RF,13,11
meulehe01,nyy,1990s,1993,LF,23,14
meulehe01,nyy,1990s,1993,RF,1,0
nokesma01,nyy,1990s,1990,RF,2,1
oneilpa01,nyy,1990s,1993,LF,46,40
oneilpa01,nyy,1990s,1993,RF,103,81
oneilpa01,nyy,1990s,1994,LF,12,10
oneilpa01,nyy,1990s,1994,RF,90,83
oneilpa01,nyy,1990s,1995,LF,25,21
oneilpa01,nyy,1990s,1995,RF,107,96
oneilpa01,nyy,1990s,1996,RF,146,146
oneilpa01,nyy,1990s,1997,RF,146,145
oneilpa01,nyy,1990s,1998,RF,150,148
oneilpa01,nyy,1990s,1999,RF,151,150
polonlu01,nyy,1990s,1994,LF,84,80
polonlu01,nyy,1990s,1995,LF,64,56
posesc01,nyy,1990s,1997,CF,3,1
posesc01,nyy,1990s,1997,LF,28,15
posesc01,nyy,1990s,1997,RF,17,2
raineti01,nyy,1990s,1996,LF,50,47
raineti01,nyy,1990s,1997,LF,57,51
raineti01,nyy,1990s,1998,LF,47,46
riverru01,nyy,1990s,1996,CF,14,12
riverru01,nyy,1990s,1996,LF,13,5
riverru01,nyy,1990s,1996,RF,19,4
sandede02,nyy,1990s,1990,CF,15,15
sandede02,nyy,1990s,1990,LF,29,20
sheripa01,nyy,1990s,1991,CF,6,4
sheripa01,nyy,1990s,1991,LF,3,1
sheripa01,nyy,1990s,1991,RF,26,16
sierrru01,nyy,1990s,1995,RF,10,9
sierrru01,nyy,1990s,1996,LF,32,32
sierrru01,nyy,1990s,1996,RF,1,1
spencsh01,nyy,1990s,1998,LF,9,7
spencsh01,nyy,1990s,1998,RF,15,6
spencsh01,nyy,1990s,1999,LF,46,41
spencsh01,nyy,1990s,1999,RF,22,11
strawda01,nyy,1990s,1995,LF,1,1
strawda01,nyy,1990s,1995,RF,10,9
strawda01,nyy,1990s,1996,LF,26,25
strawda01,nyy,1990s,1996,RF,8,6
strawda01,nyy,1990s,1998,LF,16,15
tartada01,nyy,1990s,1992,LF,1,1
tartada01,nyy,1990s,1992,RF,68,67
tartada01,nyy,1990s,1993,RF,50,49
tartada01,nyy,1990s,1994,RF,26,26
tartada01,nyy,1990s,1995,RF,18,16
velarra01,nyy,1990s,1990,LF,5,3
velarra01,nyy,1990s,1991,LF,2,0
velarra01,nyy,1990s,1992,CF,2,0
velarra01,nyy,1990s,1992,LF,14,11
velarra01,nyy,1990s,1992,RF,7,5
velarra01,nyy,1990s,1993,CF,2,2
velarra01,nyy,1990s,1993,LF,48,30
velarra01,nyy,1990s,1994,LF,6,6
velarra01,nyy,1990s,1994,RF,1,0
velarra01,nyy,1990s,1995,LF,20,14
velarra01,nyy,1990s,1995,RF,1,0
washicl01,nyy,1990s,1990,LF,19,15
washicl01,nyy,1990s,1990,RF,4,4
whitema01,nyy,1990s,1997,LF,44,38
whitema01,nyy,1990s,1997,RF,16,10
willibe02,nyy,1990s,1991,CF,85,85
willibe02,nyy,1990s,1992,CF,55,54
willibe02,nyy,1990s,1992,LF,4,4
willibe02,nyy,1990s,1992,RF,4,3
willibe02,nyy,1990s,1993,CF,139,139
willibe02,nyy,1990s,1994,CF,107,104
willibe02,nyy,1990s,1995,CF,144,143
willibe02,nyy,1990s,1996,CF,140,140
willibe02,nyy,1990s,1997,CF,128,127
willibe02,nyy,1990s,1998,CF,123,123
willibe02,nyy,1990s,1999,CF,155,153
willige02,nyy,1990s,1993,CF,17,8
willige02,nyy,1990s,1993,LF,10,0
willige02,nyy,1990s,1993,RF,12,7
willige02,nyy,1990s,1994,CF,8,2
willige02,nyy,1990s,1994,LF,26,17
willige02,nyy,1990s,1994,RF,12,4
willige02,nyy,1990s,1995,CF,2,2
willige02,nyy,1990s,1995,LF,70,33
willige02,nyy,1990s,1995,RF,26,12
willige02,nyy,1990s,1996,CF,14,10
willige02,nyy,1990s,1996,LF,70,42
willige02,nyy,1990s,1996,RF,10,4
winfida01,nyy,1990s,1990,LF,12,9
almoner01,nyy,2000s,2003,SS,31,29
bellicl01,nyy,2000s,2000,1B,10,3
bellicl01,nyy,2000s,2000,2B,21,12
bellicl01,nyy,2000s,2000,3B,18,10
bellicl01,nyy,2000s,2000,SS,6,5
bellicl01,nyy,2000s,2001,1B,6,0
bellicl01,nyy,2000s,2001,3B,17,14
bellicl01,nyy,2000s,2001,SS,2,0
betemwi01,nyy,2000s,2007,1B,14,9
betemwi01,nyy,2000s,2007,2B,2,2
betemwi01,nyy,2000s,2007,3B,14,5
betemwi01,nyy,2000s,2007,SS,8,4
betemwi01,nyy,2000s,2008,1B,36,21
betemwi01,nyy,2000s,2008,2B,3,3
betemwi01,nyy,2000s,2008,3B,21,9
betemwi01,nyy,2000s,2008,SS,14,4
booneaa01,nyy,2000s,2003,3B,54,52
brosisc01,nyy,2000s,2000,1B,2,0
brosisc01,nyy,2000s,2000,3B,134,133
brosisc01,nyy,2000s,2001,3B,120,120
cairomi01,nyy,2000s,2004,1B,1,0
cairomi01,nyy,2000s,2004,2B,113,96
cairomi01,nyy,2000s,2004,3B,8,5
cairomi01,nyy,2000s,2004,SS,3,2
cairomi01,nyy,2000s,2006,1B,16,6
cairomi01,nyy,2000s,2006,2B,45,36
cairomi01,nyy,2000s,2006,3B,8,4
cairomi01,nyy,2000s,2006,SS,14,10
cairomi01,nyy,2000s,2007,1B,22,17
cairomi01,nyy,2000s,2007,2B,3,3
cairomi01,nyy,2000s,2007,3B,7,3
cairomi01,nyy,2000s,2007,SS,16,2
canoro01,nyy,2000s,2005,2B,131,130
canoro01,nyy,2000s,2006,2B,118,115
canoro01,nyy,2000s,2007,2B,159,157
canoro01,nyy,2000s,2008,2B,159,154
canoro01,nyy,2000s,2009,2B,161,158
cervefr01,nyy,2000s,2009,C,40,25
clarkto02,nyy,2000s,2004,1B,99,64
coomero01,nyy,2000s,2002,1B,11,6
coomero01,nyy,2000s,2002,3B,26,22
damonjo01,nyy,2000s,2006,1B,1,0
damonjo01,nyy,2000s,2007,1B,5,0
damonjo01,nyy,2000s,2008,1B,1,0
delgawi01,nyy,2000s,2000,2B,14,7
delgawi01,nyy,2000s,2000,3B,5,1
delgawi01,nyy,2000s,2000,SS,11,3
duncash01,nyy,2000s,2007,1B,9,2
duncash01,nyy,2000s,2008,1B,16,12
ensbemo01,nyy,2000s,2008,1B,7,3
ensbemo01,nyy,2000s,2008,3B,21,13
fasansa01,nyy,2000s,2006,C,27,16
flahejo01,nyy,2000s,2003,C,40,31
flahejo01,nyy,2000s,2004,C,46,35
flahejo01,nyy,2000s,2005,1B,1,0
flahejo01,nyy,2000s,2005,C,45,39
giambja01,nyy,2000s,2002,1B,92,92
giambja01,nyy,2000s,2003,1B,85,85
giambja01,nyy,2000s,2004,1B,47,47
giambja01,nyy,2000s,2005,1B,78,77
giambja01,nyy,2000s,2006,1B,68,64
giambja01,nyy,2000s,2007,1B,18,16
giambja01,nyy,2000s,2008,1B,113,112
gonzaal03,nyy,2000s,2008,2B,4,4
gonzaal03,nyy,2000s,2008,3B,11,6
gonzaal03,nyy,2000s,2008,SS,14,5
greenni01,nyy,2000s,2006,1B,1,0
greenni01,nyy,2000s,2006,2B,19,11
greenni01,nyy,2000s,2006,3B,17,8
greenni01,nyy,2000s,2006,SS,10,3
greento02,nyy,2000s,2001,C,34,24
guielaa01,nyy,2000s,2006,1B,15,9
hairsje02,nyy,2000s,2009,2B,3,0
hairsje02,nyy,2000s,2009,3B,16,9
hairsje02,nyy,2000s,2009,SS,11,2
hinsker01,nyy,2000s,2009,3B,10,2
jeterde01,nyy,2000s,2000,SS,148,148
jeterde01,nyy,2000s,2001,SS,150,150
jeterde01,nyy,2000s,2002,SS,156,156
jeterde01,nyy,2000s,2003,SS,118,118
jeterde01,nyy,2000s,2004,SS,154,154
jeterde01,nyy,2000s,2005,SS,157,157
jeterde01,nyy,2000s,2006,SS,150,149
jeterde01,nyy,2000s,2007,SS,155,154
jeterde01,nyy,2000s,2008,SS,148,147
jeterde01,nyy,2000s,2009,SS,150,147
johnsni01,nyy,2000s,2001,1B,15,10
johnsni01,nyy,2000s,2002,1B,78,59
johnsni01,nyy,2000s,2003,1B,60,60
knoblch01,nyy,2000s,2000,2B,82,82
leyriji01,nyy,2000s,2000,1B,1,0
leyriji01,nyy,2000s,2000,C,2,2
martiti02,nyy,2000s,2000,1B,154,149
martiti02,nyy,2000s,2001,1B,149,146
martiti02,nyy,2000s,2005,1B,122,78
mientdo01,nyy,2000s,2007,1B,70,48
moellch01,nyy,2000s,2008,1B,2,0
moellch01,nyy,2000s,2008,3B,3,0
moellch01,nyy,2000s,2008,C,33,25
molinjo01,nyy,2000s,2007,C,29,16
molinjo01,nyy,2000s,2008,1B,1,0
molinjo01,nyy,2000s,2008,C,97,81
molinjo01,nyy,2000s,2009,1B,3,0
molinjo01,nyy,2000s,2009,3B,1,0
molinjo01,nyy,2000s,2009,C,49,42
nadyxa01,nyy,2000s,2008,1B,3,0
nievewi01,nyy,2000s,2007,1B,1,0
nievewi01,nyy,2000s,2007,C,25,21
olerujo01,nyy,2000s,2004,1B,47,47
penara02,nyy,2000s,2009,2B,8,3
penara02,nyy,2000s,2009,3B,27,14
penara02,nyy,2000s,2009,SS,34,11
phelpjo01,nyy,2000s,2007,1B,29,20
phelpjo01,nyy,2000s,2007,C,1,0
phillan01,nyy,2000s,2006,1B,94,49
phillan01,nyy,2000s,2006,2B,1,0
phillan01,nyy,2000s,2006,3B,10,1
phillan01,nyy,2000s,2007,1B,57,49
phillan01,nyy,2000s,2007,2B,1,0
phillan01,nyy,2000s,2007,3B,9,0
posadjo01,nyy,2000s,2000,1B,12,8
posadjo01,nyy,2000s,2000,C,142,136
posadjo01,nyy,2000s,2001,1B,2,1
posadjo01,nyy,2000s,2001,C,131,126
posadjo01,nyy,2000s,2002,C,138,131
posadjo01,nyy,2000s,2003,C,137,131
posadjo01,nyy,2000s,2004,C,134,126
posadjo01,nyy,2000s,2005,C,133,123
posadjo01,nyy,2000s,2006,1B,1,0
posadjo01,nyy,2000s,2006,C,134,121
posadjo01,nyy,2000s,2007,1B,1,1
posadjo01,nyy,2000s,2007,C,138,125
posadjo01,nyy,2000s,2008,1B,7,3
posadjo01,nyy,2000s,2008,C,30,28
posadjo01,nyy,2000s,2009,1B,2,0
posadjo01,nyy,2000s,2009,C,100,88
ransoco01,nyy,2000s,2008,1B,19,2
ransoco01,nyy,2000s,2008,2B,2,1
ransoco01,nyy,2000s,2008,3B,4,3
ransoco01,nyy,2000s,2008,SS,9,6
ransoco01,nyy,2000s,2009,1B,1,1
ransoco01,nyy,2000s,2009,2B,1,1
ransoco01,nyy,2000s,2009,3B,23,18
ransoco01,nyy,2000s,2009,SS,3,2
rodrial01,nyy,2000s,2004,3B,155,155
rodrial01,nyy,2000s,2004,SS,2,0
rodrial01,nyy,2000s,2005,3B,161,161
rodrial01,nyy,2000s,2005,SS,3,0
rodrial01,nyy,2000s,2006,3B,151,148
rodrial01,nyy,2000s,2007,3B,154,154
rodrial01,nyy,2000s,2008,3B,131,131
rodrial01,nyy,2000s,2009,3B,116,113
rodriiv01,nyy,2000s,2008,C,31,26
sheffga01,nyy,2000s,2004,3B,2,0
sheffga01,nyy,2000s,2006,1B,9,9
sojolu01,nyy,2000s,2000,1B,7,1
sojolu01,nyy,2000s,2000,2B,25,22
sojolu01,nyy,2000s,2000,3B,10,7
sojolu01,nyy,2000s,2000,SS,2,1
sojolu01,nyy,2000s,2001,1B,8,3
sojolu01,nyy,2000s,2001,2B,7,2
sojolu01,nyy,2000s,2001,3B,17,9
sojolu01,nyy,2000s,2001,SS,5,4
soriaal01,nyy,2000s,2000,2B,1,0
soriaal01,nyy,2000s,2000,3B,10,8
soriaal01,nyy,2000s,2000,SS,9,4
soriaal01,nyy,2000s,2001,2B,156,156
soriaal01,nyy,2000s,2002,2B,155,154
soriaal01,nyy,2000s,2003,2B,155,154
stinnke01,nyy,2000s,2006,C,34,24
swishni01,nyy,2000s,2009,1B,20,10
teixema01,nyy,2000s,2009,1B,152,150
turnech01,nyy,2000s,2000,1B,1,0
turnech01,nyy,2000s,2000,C,36,23
vandejo02,nyy,2000s,2002,1B,6,4
velarra01,nyy,2000s,2001,1B,1,1
velarra01,nyy,2000s,2001,3B,7,6
venturo01,nyy,2000s,2002,1B,5,0
venturo01,nyy,2000s,2002,3B,137,130
venturo01,nyy,2000s,2003,2B,1,0
venturo01,nyy,2000s,2003,3B,80,76
vizcajo01,nyy,2000s,2000,2B,62,38
vizcajo01,nyy,2000s,2000,3B,6,2
vizcajo01,nyy,2000s,2000,SS,2,0
widgech01,nyy,2000s,2002,C,21,18
wilsocr03,nyy,2000s,2006,1B,35,25
wilsoen01,nyy,2000s,2001,2B,7,3
wilsoen01,nyy,2000s,2001,3B,19,12
wilsoen01,nyy,2000s,2001,SS,20,7
wilsoen01,nyy,2000s,2002,2B,7,7
wilsoen01,nyy,2000s,2002,3B,26,8
wilsoen01,nyy,2000s,2002,SS,14,4
wilsoen01,nyy,2000s,2003,2B,10,8
wilsoen01,nyy,2000s,2003,3B,17,9
wilsoen01,nyy,2000s,2003,SS,33,16
wilsoen01,nyy,2000s,2004,2B,80,64
wilsoen01,nyy,2000s,2004,SS,16,4
womacto01,nyy,2000s,2005,2B,24,22
zeileto01,nyy,2000s,2003,1B,23,17
zeileto01,nyy,2000s,2003,3B,30,24
abreubo01,nyy,2000s,2006,CF,1,0
abreubo01,nyy,2000s,2006,RF,57,54
abreubo01,nyy,2000s,2007,RF,157,150
abreubo01,nyy,2000s,2008,RF,150,148
bellicl01,nyy,2000s,2000,CF,26,20
bellicl01,nyy,2000s,2000,LF,17,0
bellicl01,nyy,2000s,2000,RF,5,1
bellicl01,nyy,2000s,2001,CF,10,5
bellicl01,nyy,2000s,2001,LF,13,3
bellicl01,nyy,2000s,2001,RF,2,0
betemwi01,nyy,2000s,2007,LF,1,0
brosisc01,nyy,2000s,2000,LF,1,0
brosisc01,nyy,2000s,2000,RF,1,0
brosisc01,nyy,2000s,2001,CF,2,0
cabreme01,nyy,2000s,2006,CF,4,1
cabreme01,nyy,2000s,2006,LF,116,112
cabreme01,nyy,2000s,2006,RF,8,8
cabreme01,nyy,2000s,2007,CF,131,117
cabreme01,nyy,2000s,2007,LF,18,16
cabreme01,nyy,2000s,2007,RF,5,4
cabreme01,nyy,2000s,2008,CF,117,109
cabreme01,nyy,2000s,2008,LF,8,1
cabreme01,nyy,2000s,2008,RF,5,2
cabreme01,nyy,2000s,2009,CF,103,97
cabreme01,nyy,2000s,2009,LF,40,20
cabreme01,nyy,2000s,2009,RF,48,13
cairomi01,nyy,2000s,2006,LF,1,1
cairomi01,nyy,2000s,2007,LF,3,1
cansejo01,nyy,2000s,2000,LF,4,4
cansejo01,nyy,2000s,2000,RF,1,1
crosbbu01,nyy,2000s,2004,CF,12,5
crosbbu01,nyy,2000s,2004,LF,11,0
crosbbu01,nyy,2000s,2004,RF,25,1
crosbbu01,nyy,2000s,2005,CF,41,12
crosbbu01,nyy,2000s,2005,LF,4,2
crosbbu01,nyy,2000s,2005,RF,23,9
crosbbu01,nyy,2000s,2006,CF,24,9
crosbbu01,nyy,2000s,2006,LF,10,3
crosbbu01,nyy,2000s,2006,RF,31,7
damonjo01,nyy,2000s,2006,CF,131,129
damonjo01,nyy,2000s,2007,CF,48,45
damonjo01,nyy,2000s,2007,LF,32,31
damonjo01,nyy,2000s,2007,RF,1,0
damonjo01,nyy,2000s,2008,CF,34,33
damonjo01,nyy,2000s,2008,LF,87,75
damonjo01,nyy,2000s,2009,LF,132,129
delluda01,nyy,2000s,2003,CF,1,0
delluda01,nyy,2000s,2003,LF,2,2
delluda01,nyy,2000s,2003,RF,16,13
duncash01,nyy,2000s,2007,LF,4,0
duncash01,nyy,2000s,2007,RF,8,4
duncash01,nyy,2000s,2008,RF,4,3
garcika01,nyy,2000s,2003,CF,3,2
garcika01,nyy,2000s,2003,LF,13,12
garcika01,nyy,2000s,2003,RF,37,32
gardnbr01,nyy,2000s,2008,CF,22,17
gardnbr01,nyy,2000s,2008,LF,17,15
gardnbr01,nyy,2000s,2009,CF,99,63
guielaa01,nyy,2000s,2006,CF,3,0
guielaa01,nyy,2000s,2006,LF,4,1
guielaa01,nyy,2000s,2006,RF,21,11
hairsje02,nyy,2000s,2009,CF,2,2
hairsje02,nyy,2000s,2009,LF,10,8
hairsje02,nyy,2000s,2009,RF,9,0
hillgl01,nyy,2000s,2000,LF,12,11
hinsker01,nyy,2000s,2009,LF,2,1
hinsker01,nyy,2000s,2009,RF,22,15
johnsni01,nyy,2000s,2002,LF,2,1
justida01,nyy,2000s,2000,CF,1,0
justida01,nyy,2000s,2000,LF,43,41
justida01,nyy,2000s,2000,RF,25,16
justida01,nyy,2000s,2001,LF,16,14
justida01,nyy,2000s,2001,RF,11,8
knoblch01,nyy,2000s,2001,LF,108,104
lawtoma02,nyy,2000s,2005,LF,8,5
lawtoma02,nyy,2000s,2005,RF,12,9
ledeeri01,nyy,2000s,2000,CF,4,3
ledeeri01,nyy,2000s,2000,LF,46,41
ledeeri01,nyy,2000s,2000,RF,1,0
loftoke01,nyy,2000s,2004,CF,65,62
loftoke01,nyy,2000s,2004,RF,10,5
matsuhi01,nyy,2000s,2003,CF,46,46
matsuhi01,nyy,2000s,2003,LF,118,110
matsuhi01,nyy,2000s,2004,CF,3,2
matsuhi01,nyy,2000s,2004,LF,160,160
matsuhi01,nyy,2000s,2005,CF,28,28
matsuhi01,nyy,2000s,2005,LF,115,110
matsuhi01,nyy,2000s,2005,RF,4,4
matsuhi01,nyy,2000s,2006,LF,36,36
matsuhi01,nyy,2000s,2007,LF,112,111
matsuhi01,nyy,2000s,2008,LF,21,20
matsuhi01,nyy,2000s,2008,RF,3,2
mondera01,nyy,2000s,2002,CF,11,11
mondera01,nyy,2000s,2002,RF,59,59
mondera01,nyy,2000s,2003,RF,97,95
nadyxa01,nyy,2000s,2008,LF,46,45
nadyxa01,nyy,2000s,2008,RF,7,6
oneilpa01,nyy,2000s,2000,RF,140,139
oneilpa01,nyy,2000s,2001,RF,130,127
polonlu01,nyy,2000s,2000,LF,22,15
polonlu01,nyy,2000s,2000,RF,6,0
riverju01,nyy,2000s,2002,LF,15,13
riverju01,nyy,2000s,2002,RF,15,12
riverju01,nyy,2000s,2003,LF,34,30
riverju01,nyy,2000s,2003,RF,22,13
sheffga01,nyy,2000s,2004,RF,136,136
sheffga01,nyy,2000s,2005,RF,131,130
sheffga01,nyy,2000s,2006,RF,21,20
sierrru01,nyy,2000s,2003,LF,6,5
sierrru01,nyy,2000s,2003,RF,11,8
sierrru01,nyy,2000s,2004,LF,8,2
sierrru01,nyy,2000s,2004,RF,22,20
sierrru01,nyy,2000s,2005,LF,8,6
sierrru01,nyy,2000s,2005,RF,10,7
spencsh01,nyy,2000s,2000,LF,33,31
spencsh01,nyy,2000s,2000,RF,7,4
spencsh01,nyy,2000s,2001,LF,44,36
spencsh01,nyy,2000s,2001,RF,28,23
spencsh01,nyy,2000s,2002,LF,40,34
spencsh01,nyy,2000s,2002,RF,55,42
swishni01,nyy,2000s,2009,LF,8,4
swishni01,nyy,2000s,2009,RF,130,126
thompry01,nyy,2000s,2000,CF,9,1
thompry01,nyy,2000s,2000,LF,20,9
thompry01,nyy,2000s,2000,RF,6,0
trammbu01,nyy,2000s,2003,LF,3,3
vandejo02,nyy,2000s,2002,LF,8,7
vandejo02,nyy,2000s,2002,RF,49,45
velarra01,nyy,2000s,2001,LF,2,2
velarra01,nyy,2000s,2001,RF,1,1
whitero02,nyy,2000s,2002,CF,1,1
whitero02,nyy,2000s,2002,LF,113,105
willibe02,nyy,2000s,2000,CF,137,136
willibe02,nyy,2000s,2001,CF,144,144
willibe02,nyy,2000s,2002,CF,147,147
willibe02,nyy,2000s,2003,CF,115,113
willibe02,nyy,2000s,2004,CF,97,93
willibe02,nyy,2000s,2005,CF,112,99
willibe02,nyy,2000s,2006,CF,28,23
willibe02,nyy,2000s,2006,LF,5,5
willibe02,nyy,2000s,2006,RF,58,49
willige02,nyy,2000s,2001,CF,11,3
willige02,nyy,2000s,2001,LF,6,2
willige02,nyy,2000s,2001,RF,12,1
wilsocr03,nyy,2000s,2006,RF,2,0
wilsoen01,nyy,2000s,2002,RF,1,1
womacto01,nyy,2000s,2005,CF,22,17
womacto01,nyy,2000s,2005,LF,40,38
womacto01,nyy,2000s,2005,RF,4,3
ackledu01,nyy,2010s,2015,1B,4,3
ackledu01,nyy,2010s,2015,2B,9,9
ackledu01,nyy,2010s,2016,1B,13,10
ackledu01,nyy,2010s,2016,2B,1,0
adamsda02,nyy,2010s,2013,1B,4,3
adamsda02,nyy,2010s,2013,2B,9,6
adamsda02,nyy,2010s,2013,3B,31,29
andujmi01,nyy,2010s,2018,3B,136,132
austity01,nyy,2010s,2016,1B,27,20
austity01,nyy,2010s,2018,1B,27,26
beltrca01,nyy,2010s,2014,1B,1,0
berkmla01,nyy,2010s,2010,1B,8,7
birdgr01,nyy,2010s,2015,1B,46,42
birdgr01,nyy,2010s,2017,1B,46,40
birdgr01,nyy,2010s,2018,1B,74,69
canoro01,nyy,2010s,2010,2B,158,157
canoro01,nyy,2010s,2011,2B,157,150
canoro01,nyy,2010s,2012,2B,154,150
canoro01,nyy,2010s,2013,2B,153,154
canoro01,nyy,2010s,2013,SS,1,0
cartech02,nyy,2010s,2017,1B,56,48
castrst01,nyy,2010s,2016,2B,150,143
castrst01,nyy,2010s,2016,SS,3,3
castrst01,nyy,2010s,2017,2B,109,108
cervefr01,nyy,2010s,2010,3B,2,0
cervefr01,nyy,2010s,2010,C,90,80
cervefr01,nyy,2010s,2011,2B,1,0
cervefr01,nyy,2010s,2011,3B,2,0
cervefr01,nyy,2010s,2011,C,41,35
cervefr01,nyy,2010s,2013,2B,1,0
cervefr01,nyy,2010s,2013,C,17,16
cervefr01,nyy,2010s,2014,1B,5,5
cervefr01,nyy,2010s,2014,C,42,39
chaveer01,nyy,2010s,2011,1B,3,2
chaveer01,nyy,2010s,2011,3B,42,33
chaveer01,nyy,2010s,2012,1B,10,6
chaveer01,nyy,2010s,2012,3B,64,50
cruzlu01,nyy,2010s,2013,3B,13,10
cruzlu01,nyy,2010s,2013,SS,5,5
drewst01,nyy,2010s,2014,2B,34,31
drewst01,nyy,2010s,2014,SS,12,8
drewst01,nyy,2010s,2015,2B,123,94
drewst01,nyy,2010s,2015,3B,4,1
drewst01,nyy,2010s,2015,SS,15,10
drurybr01,nyy,2010s,2018,1B,2,2
drurybr01,nyy,2010s,2018,2B,5,4
drurybr01,nyy,2010s,2018,3B,9,8
encared01,nyy,2010s,2019,1B,12,12
estrath01,nyy,2010s,2019,2B,17,10
estrath01,nyy,2010s,2019,SS,9,4
fordmi01,nyy,2010s,2019,1B,29,24
frazito01,nyy,2010s,2017,3B,66,61
gregodi01,nyy,2010s,2015,SS,155,147
gregodi01,nyy,2010s,2016,SS,153,148
gregodi01,nyy,2010s,2017,SS,135,132
gregodi01,nyy,2010s,2018,SS,132,130
gregodi01,nyy,2010s,2019,SS,80,78
headlch01,nyy,2010s,2014,1B,7,6
headlch01,nyy,2010s,2014,3B,51,49
headlch01,nyy,2010s,2015,1B,1,0
headlch01,nyy,2010s,2015,3B,155,148
headlch01,nyy,2010s,2016,3B,140,134
headlch01,nyy,2010s,2017,1B,45,37
headlch01,nyy,2010s,2017,2B,1,0
headlch01,nyy,2010s,2017,3B,86,85
higasky01,nyy,2010s,2018,C,27,20
higasky01,nyy,2010s,2019,C,18,14
hollima01,nyy,2010s,2017,1B,8,7
jeterde01,nyy,2010s,2010,SS,151,150
jeterde01,nyy,2010s,2011,SS,122,121
jeterde01,nyy,2010s,2012,SS,135,133
jeterde01,nyy,2010s,2013,SS,13,13
jeterde01,nyy,2010s,2014,SS,130,129
johnske05,nyy,2010s,2014,1B,27,23
johnske05,nyy,2010s,2014,2B,1,0
johnske05,nyy,2010s,2014,3B,41,33
johnsni01,nyy,2010s,2010,1B,2,2
jonesga02,nyy,2010s,2015,1B,21,10
lemahdj01,nyy,2010s,2019,1B,40,28
lemahdj01,nyy,2010s,2019,2B,75,66
lemahdj01,nyy,2010s,2019,3B,52,47
martiru01,nyy,2010s,2011,2B,1,0
martiru01,nyy,2010s,2011,3B,3,0
martiru01,nyy,2010s,2011,C,125,118
martiru01,nyy,2010s,2012,C,128,116
mccanbr01,nyy,2010s,2014,1B,16,11
mccanbr01,nyy,2010s,2014,C,108,101
mccanbr01,nyy,2010s,2015,1B,10,0
mccanbr01,nyy,2010s,2015,C,126,119
mccanbr01,nyy,2010s,2016,1B,3,0
mccanbr01,nyy,2010s,2016,C,92,86
mcgehca01,nyy,2010s,2012,1B,8,5
mcgehca01,nyy,2010s,2012,2B,1,0
mcgehca01,nyy,2010s,2012,3B,12,9
miranju01,nyy,2010s,2010,1B,13,4
mitchbr01,nyy,2010s,2017,1B,1,0
monteje01,nyy,2010s,2011,C,3,3
moralke01,nyy,2010s,2019,1B,7,7
murphjr01,nyy,2010s,2014,C,30,21
murphjr01,nyy,2010s,2015,C,65,43
nixja01,nyy,2010s,2012,2B,13,11
nixja01,nyy,2010s,2012,3B,29,17
nixja01,nyy,2010s,2012,SS,18,15
nixja01,nyy,2010s,2013,2B,4,0
nixja01,nyy,2010s,2013,3B,41,33
nixja01,nyy,2010s,2013,SS,48,41
nunezed02,nyy,2010s,2010,2B,1,0
nunezed02,nyy,2010s,2010,3B,15,10
nunezed02,nyy,2010s,2010,SS,11,3
nunezed02,nyy,2010s,2011,2B,16,9
nunezed02,nyy,2010s,2011,3B,40,33
nunezed02,nyy,2010s,2011,SS,50,39
nunezed02,nyy,2010s,2012,2B,1,1
nunezed02,nyy,2010s,2012,3B,9,5
nunezed02,nyy,2010s,2012,SS,16,13
nunezed02,nyy,2010s,2013,2B,2,0
nunezed02,nyy,2010s,2013,3B,14,14
nunezed02,nyy,2010s,2013,SS,75,69
overbly01,nyy,2010s,2013,1B,130,114
penara02,nyy,2010s,2010,2B,8,5
penara02,nyy,2010s,2010,3B,48,27
penara02,nyy,2010s,2010,SS,23,9
pireljo01,nyy,2010s,2015,2B,27,19
posadjo01,nyy,2010s,2010,1B,1,0
posadjo01,nyy,2010s,2010,C,83,78
posadjo01,nyy,2010s,2011,1B,14,11
posadjo01,nyy,2010s,2011,2B,1,0
posadjo01,nyy,2010s,2011,C,1,0
pradoma01,nyy,2010s,2014,2B,17,16
pradoma01,nyy,2010s,2014,3B,11,8
refsnro01,nyy,2010s,2016,1B,25,21
refsnro01,nyy,2010s,2016,2B,8,5
refsnro01,nyy,2010s,2016,3B,1,0
reynoma01,nyy,2010s,2013,1B,24,21
reynoma01,nyy,2010s,2013,2B,2,1
reynoma01,nyy,2010s,2013,3B,14,7
roberbr01,nyy,2010s,2014,2B,91,85
rodrial01,nyy,2010s,2010,3B,124,122
rodrial01,nyy,2010s,2011,3B,89,87
rodrial01,nyy,2010s,2012,3B,81,81
rodrial01,nyy,2010s,2013,3B,27,27
rodrial01,nyy,2010s,2015,1B,2,1
rodrial01,nyy,2010s,2015,3B,4,2
rodrial01,nyy,2010s,2016,3B,1,0
rominau01,nyy,2010s,2013,C,59,43
rominau01,nyy,2010s,2016,1B,6,2
rominau01,nyy,2010s,2016,C,50,40
rominau01,nyy,2010s,2017,1B,12,4
rominau01,nyy,2010s,2017,C,67,58
rominau01,nyy,2010s,2018,C,76,68
rominau01,nyy,2010s,2019,C,70,62
russoke01,nyy,2010s,2010,2B,2,0
russoke01,nyy,2010s,2010,3B,16,3
ryanbr01,nyy,2010s,2013,SS,17,17
